id,image_path,interface_burden,group,zone
ca49af1c14ab,images/ca49af1c14ab.jpg,46.006276,265,2
ca4c1fb5ff5e,images/ca4c1fb5ff5e.jpg,47.83786,10,2
ca5165d3b0a3,images/ca5165d3b0a3.jpg,46.091598,250,2
caad51a7338d,images/caad51a7338d.jpg,4.0,10,0
cab6ec9b6ac5,images/cab6ec9b6ac5.jpg,4.0,10,0
cad84696f372,images/cad84696f372.jpg,4.0,251,0
cae9881a4c79,images/cae9881a4c79.jpg,48.029351,150,3
caf2a48f1623,images/caf2a48f1623.jpg,61.692695,258,3
cb0f4e517ca7,images/cb0f4e517ca7.jpg,4.0,238,0
cb1681efcd25,images/cb1681efcd25.jpg,4.0,227,0
cb235d90ce61,images/cb235d90ce61.jpg,46.835973,248,2
cb2d1a770cf7,images/cb2d1a770cf7.jpg,61.692695,258,3
cb4255c8470f,images/cb4255c8470f.jpg,41.776567,262,2
cb4558b4a632,images/cb4558b4a632.jpg,4.0,227,0
cb478aa1c200,images/cb478aa1c200.jpg,47.642216,202,2
cb5228c7875b,images/cb5228c7875b.jpg,47.211399,10,2
cb5b29c28f1e,images/cb5b29c28f1e.jpg,50.142773,188,3
cb5b5035da1b,images/cb5b5035da1b.jpg,42.800832,134,2
cb678fc2efab,images/cb678fc2efab.jpg,46.85112,248,2
cb6bcda3540f,images/cb6bcda3540f.jpg,4.0,249,0
cb7c410549b9,images/cb7c410549b9.jpg,53.451841,172,3
cb843c9513cd,images/cb843c9513cd.jpg,50.795155,255,3
cb84ef0ba060,images/cb84ef0ba060.jpg,59.014794,203,3
cbdb49a90904,images/cbdb49a90904.jpg,53.833817,214,3
cbe14ddf9501,images/cbe14ddf9501.jpg,50.433723,264,3
cbfe8c6d7242,images/cbfe8c6d7242.jpg,50.433723,264,3
cc0f799f00d3,images/cc0f799f00d3.jpg,61.692695,258,3
cc10e1699b5e,images/cc10e1699b5e.jpg,61.679352,241,3
cc1fc96299c9,images/cc1fc96299c9.jpg,61.692695,258,3
cc2cf6814296,images/cc2cf6814296.jpg,61.692695,258,3
cc30f8a79098,images/cc30f8a79098.jpg,61.533161,254,3
cc4912fe2038,images/cc4912fe2038.jpg,51.529677,151,3
cc59353c34e1,images/cc59353c34e1.jpg,45.153509,220,2
cc5a9f91c17e,images/cc5a9f91c17e.jpg,4.0,228,0
cc5d86da7d50,images/cc5d86da7d50.jpg,4.0,227,0
cc79a7615871,images/cc79a7615871.jpg,49.610923,264,3
cc9c6f74c2ee,images/cc9c6f74c2ee.jpg,53.198781,242,3
ccaf3fbe0343,images/ccaf3fbe0343.jpg,48.459726,182,3
ccba90c94f25,images/ccba90c94f25.jpg,47.747842,213,2
ccc51a3273a3,images/ccc51a3273a3.jpg,65.445156,247,3
cce45e5e1782,images/cce45e5e1782.jpg,48.086044,154,3
cce9fabb7648,images/cce9fabb7648.jpg,4.0,218,0
ccef9310d622,images/ccef9310d622.jpg,32.979939,253,1
ccf507eac19b,images/ccf507eac19b.jpg,46.091598,250,2
ccf8ad490030,images/ccf8ad490030.jpg,27.245549,271,1
cd1f043ea304,images/cd1f043ea304.jpg,48.223504,182,3
cd222b083d8d,images/cd222b083d8d.jpg,47.895442,233,2
cd295c37e20f,images/cd295c37e20f.jpg,31.404094,267,1
cd2e4c6d36c1,images/cd2e4c6d36c1.jpg,4.0,16,0
cd34a6751fe2,images/cd34a6751fe2.jpg,32.163341,267,1
cd4d57f1e992,images/cd4d57f1e992.jpg,46.006276,265,2
cd73daf095cc,images/cd73daf095cc.jpg,27.246714,232,1
cd74d700b559,images/cd74d700b559.jpg,50.795155,255,3
cd93bc0fc1c6,images/cd93bc0fc1c6.jpg,4.0,252,0
cda18ce43f49,images/cda18ce43f49.jpg,47.382523,137,2
cdaf404fc539,images/cdaf404fc539.jpg,47.78352,268,2
cdb107949c3e,images/cdb107949c3e.jpg,4.0,251,0
cdb9234837be,images/cdb9234837be.jpg,60.768805,153,3
cdbc8d5241e1,images/cdbc8d5241e1.jpg,4.0,228,0
cde5a26f2542,images/cde5a26f2542.jpg,48.223504,182,3
cdecb5a546a7,images/cdecb5a546a7.jpg,48.459726,182,3
cdf1793c91fb,images/cdf1793c91fb.jpg,41.776567,262,2
cdf762281ff1,images/cdf762281ff1.jpg,50.433723,264,3
ce0115233cc4,images/ce0115233cc4.jpg,59.014794,203,3
ce043a92f006,images/ce043a92f006.jpg,47.756154,257,2
ce0bb692e0ef,images/ce0bb692e0ef.jpg,47.756154,257,2
ce0d67354eed,images/ce0d67354eed.jpg,53.208938,242,3
ce4082d7f11e,images/ce4082d7f11e.jpg,22.268428,10,1
ce48b9c5af36,images/ce48b9c5af36.jpg,47.01214,248,2
ce5c70f424e9,images/ce5c70f424e9.jpg,32.979939,253,1
ce62df5eac8b,images/ce62df5eac8b.jpg,48.459726,182,3
ce73d435d23d,images/ce73d435d23d.jpg,50.433723,264,3
ce74ea84d2a0,images/ce74ea84d2a0.jpg,61.692695,258,3
ce790a6fee65,images/ce790a6fee65.jpg,48.693852,243,3
ce7f2f097e08,images/ce7f2f097e08.jpg,49.610923,264,3
ce9299bcceba,images/ce9299bcceba.jpg,45.653811,220,2
ce93b94fcec2,images/ce93b94fcec2.jpg,50.795155,255,3
ce955c6867f5,images/ce955c6867f5.jpg,42.664793,10,2
cea0f0c4a903,images/cea0f0c4a903.jpg,46.68274,137,2
cea73b53ff7f,images/cea73b53ff7f.jpg,50.795155,255,3
cea942b242b3,images/cea942b242b3.jpg,48.634324,132,3
ceb470ef26d6,images/ceb470ef26d6.jpg,27.245549,271,1
cedbdf1ec5a0,images/cedbdf1ec5a0.jpg,27.245549,271,1
ceebe4831ecd,images/ceebe4831ecd.jpg,50.433723,264,3
cef5b25a85ea,images/cef5b25a85ea.jpg,61.692695,258,3
cefcbee4b3ea,images/cefcbee4b3ea.jpg,48.459726,182,3
cf000dd589f4,images/cf000dd589f4.jpg,32.979939,253,1
cf142d1e6712,images/cf142d1e6712.jpg,47.283467,243,2
cf17470d69a3,images/cf17470d69a3.jpg,45.724566,250,2
cf1ec58e4fd8,images/cf1ec58e4fd8.jpg,50.795155,255,3
cf459aad015d,images/cf459aad015d.jpg,48.613193,147,3
cf4d58349a1c,images/cf4d58349a1c.jpg,30.34291,237,1
cf5895990ddc,images/cf5895990ddc.jpg,4.0,218,0
cf5f213d3cff,images/cf5f213d3cff.jpg,47.867833,163,2
cf623fd6e222,images/cf623fd6e222.jpg,28.0,260,1
cf86f409b60b,images/cf86f409b60b.jpg,28.0,260,1
cf88755ca51b,images/cf88755ca51b.jpg,24.289093,38,1
cf902186afae,images/cf902186afae.jpg,61.692695,258,3
cf98c5c9099e,images/cf98c5c9099e.jpg,61.245509,132,3
cf98d39781be,images/cf98d39781be.jpg,50.795155,255,3
cf9e554d1775,images/cf9e554d1775.jpg,4.0,228,0
cfa960a637f0,images/cfa960a637f0.jpg,53.208938,242,3
cfb24cc33544,images/cfb24cc33544.jpg,61.533161,254,3
cfee39ecac48,images/cfee39ecac48.jpg,27.246714,232,1
d004743e5b73,images/d004743e5b73.jpg,31.909887,197,1
d016d4ae8beb,images/d016d4ae8beb.jpg,65.718386,240,3
d028f86d3c25,images/d028f86d3c25.jpg,41.776567,262,2
d0428ba5ede2,images/d0428ba5ede2.jpg,47.895442,233,2
d047a927d9cb,images/d047a927d9cb.jpg,27.245549,271,1
d04a1602ab61,images/d04a1602ab61.jpg,60.847692,245,3
d06a0d42e08e,images/d06a0d42e08e.jpg,65.445156,247,3
d082b3b0a721,images/d082b3b0a721.jpg,52.949495,254,3
d08ef2a607e1,images/d08ef2a607e1.jpg,66.166611,270,3
d094f3c8a60a,images/d094f3c8a60a.jpg,4.0,269,0
d096c9c9a5a7,images/d096c9c9a5a7.jpg,52.927974,248,3
d09cc2ffc1ca,images/d09cc2ffc1ca.jpg,47.895442,233,2
d0adf6e53b25,images/d0adf6e53b25.jpg,50.433723,264,3
d0be55530f81,images/d0be55530f81.jpg,4.0,228,0
d0d924439ae8,images/d0d924439ae8.jpg,27.245549,271,1
d0dc03035f53,images/d0dc03035f53.jpg,45.401358,148,2
d0f596145628,images/d0f596145628.jpg,35.191831,149,2
d106d2f5144c,images/d106d2f5144c.jpg,47.747842,213,2
d1151a6f6350,images/d1151a6f6350.jpg,61.599305,132,3
d121f7c357a2,images/d121f7c357a2.jpg,48.050318,229,3
d12971a68058,images/d12971a68058.jpg,4.0,228,0
d15ce1e28700,images/d15ce1e28700.jpg,50.433723,264,3
d168c53dd5de,images/d168c53dd5de.jpg,61.601185,192,3
d1cb77013e25,images/d1cb77013e25.jpg,4.0,218,0
d1cf43f5fe45,images/d1cf43f5fe45.jpg,28.0,10,1
d1d5946d2ee4,images/d1d5946d2ee4.jpg,4.0,210,0
d1d62249280f,images/d1d62249280f.jpg,49.744822,62,3
d1d6dc9e42ca,images/d1d6dc9e42ca.jpg,46.140188,265,2
d1d95e1dbc4c,images/d1d95e1dbc4c.jpg,30.250625,246,1
d1ddd5171c1f,images/d1ddd5171c1f.jpg,50.433723,264,3
d1e95661446e,images/d1e95661446e.jpg,33.219347,241,1
d1f49d439571,images/d1f49d439571.jpg,48.459726,182,3
d1f6f3f8cb6e,images/d1f6f3f8cb6e.jpg,31.386566,267,1
d1fe92501d82,images/d1fe92501d82.jpg,50.433723,264,3
d2313eefe24a,images/d2313eefe24a.jpg,47.91948,266,2
d23482d69912,images/d23482d69912.jpg,61.748616,224,3
d2405578a705,images/d2405578a705.jpg,50.433723,264,3
d25c548cfb99,images/d25c548cfb99.jpg,28.0,10,1
d25d143b532a,images/d25d143b532a.jpg,47.184219,243,2
d2685813d420,images/d2685813d420.jpg,49.31287,150,3
d26ba7943407,images/d26ba7943407.jpg,49.433826,151,3
d27250d7444e,images/d27250d7444e.jpg,47.895442,233,2
d27df386c433,images/d27df386c433.jpg,61.692695,258,3
d2803ab028ac,images/d2803ab028ac.jpg,50.795155,255,3
d281443ded87,images/d281443ded87.jpg,4.0,189,0
d298927bf9c8,images/d298927bf9c8.jpg,48.49544,132,3
d2b3aa3f4841,images/d2b3aa3f4841.jpg,30.250625,246,1
d2bd35134f84,images/d2bd35134f84.jpg,27.245549,271,1
d2bf54addc58,images/d2bf54addc58.jpg,27.246714,232,1
d2f85aea5488,images/d2f85aea5488.jpg,30.250625,246,1
d2fbd56bc1fa,images/d2fbd56bc1fa.jpg,4.0,234,0
d310e776c170,images/d310e776c170.jpg,33.219347,241,1
d31c8f69ea78,images/d31c8f69ea78.jpg,25.832329,260,1
d3417a192479,images/d3417a192479.jpg,4.0,121,0
d34baae136e9,images/d34baae136e9.jpg,33.219347,241,1
d35cb188d271,images/d35cb188d271.jpg,4.0,10,0
d36bb7981a4b,images/d36bb7981a4b.jpg,66.827561,254,3
d371e3adc58c,images/d371e3adc58c.jpg,61.692695,258,3
d375b18d84dd,images/d375b18d84dd.jpg,4.0,152,0
d37a8c78d51f,images/d37a8c78d51f.jpg,61.599305,132,3
d37cd18dc7e9,images/d37cd18dc7e9.jpg,47.366875,266,2
d3885fb50a9a,images/d3885fb50a9a.jpg,56.99834,101,3
d388c841832c,images/d388c841832c.jpg,50.433723,264,3
d38aed643535,images/d38aed643535.jpg,50.433723,264,3
d3b5b03298b8,images/d3b5b03298b8.jpg,32.447918,62,1
d3c6ae04730b,images/d3c6ae04730b.jpg,47.952342,239,2
d3c89da7fa9b,images/d3c89da7fa9b.jpg,50.795155,255,3
d3d07d7d4522,images/d3d07d7d4522.jpg,53.108162,261,3
d3d3a6e3575e,images/d3d3a6e3575e.jpg,4.0,249,0
d3d3d68456a6,images/d3d3d68456a6.jpg,47.747842,213,2
d3f74a3a89aa,images/d3f74a3a89aa.jpg,4.0,121,0
d4027c885402,images/d4027c885402.jpg,50.300215,13,3
d405eb2b03fa,images/d405eb2b03fa.jpg,4.0,10,0
d40fa7ae42b3,images/d40fa7ae42b3.jpg,4.0,251,0
d4121af58636,images/d4121af58636.jpg,47.952342,239,2
d41c5b4e655b,images/d41c5b4e655b.jpg,50.795155,255,3
d44cbefd9cb5,images/d44cbefd9cb5.jpg,60.768805,153,3
d45d6abd93f8,images/d45d6abd93f8.jpg,48.086044,154,3
d463ca893921,images/d463ca893921.jpg,4.0,10,0
d46b64124317,images/d46b64124317.jpg,48.086044,154,3
d4727eaaa431,images/d4727eaaa431.jpg,44.22344,155,2
d47c56f1ca91,images/d47c56f1ca91.jpg,25.832329,260,1
d47f04d4111a,images/d47f04d4111a.jpg,61.194654,132,3
d47fcea1774f,images/d47fcea1774f.jpg,48.010988,207,3
d4817797a30d,images/d4817797a30d.jpg,61.679352,241,3
d487d20e8601,images/d487d20e8601.jpg,50.795155,255,3
d4a3702dde8b,images/d4a3702dde8b.jpg,25.832329,260,1
d4a7b81a55e1,images/d4a7b81a55e1.jpg,27.245549,271,1
d4be3f91a271,images/d4be3f91a271.jpg,27.245549,271,1
d4c09a89a463,images/d4c09a89a463.jpg,66.827561,254,3
d4c9669e4629,images/d4c9669e4629.jpg,28.0,10,1
d4df3d693a21,images/d4df3d693a21.jpg,41.391489,250,2
d4e169592f16,images/d4e169592f16.jpg,48.31141,248,3
d4ec7da5369f,images/d4ec7da5369f.jpg,61.304014,132,3
d5065a2c1a35,images/d5065a2c1a35.jpg,52.870386,248,3
d5195068ece8,images/d5195068ece8.jpg,27.245549,271,1
d52238296afb,images/d52238296afb.jpg,4.0,227,0
d5282dea24e3,images/d5282dea24e3.jpg,4.0,251,0
d52874db28b1,images/d52874db28b1.jpg,4.0,156,0
d529677b398f,images/d529677b398f.jpg,50.433723,264,3
d52de38fa967,images/d52de38fa967.jpg,46.835973,248,2
d556f6a07b83,images/d556f6a07b83.jpg,41.776567,262,2
d57031dc3322,images/d57031dc3322.jpg,4.0,173,0
d5767ff8203b,images/d5767ff8203b.jpg,46.395266,265,2
d58252ae3c8a,images/d58252ae3c8a.jpg,53.843117,182,3
d58c2c6c135c,images/d58c2c6c135c.jpg,47.788986,235,2
d590496d1cf0,images/d590496d1cf0.jpg,4.0,157,0
d59c429f8075,images/d59c429f8075.jpg,61.692695,258,3
d5a78c6aed24,images/d5a78c6aed24.jpg,60.339223,240,3
d5b1d93d94dc,images/d5b1d93d94dc.jpg,53.833817,214,3
d5bbd5c00a74,images/d5bbd5c00a74.jpg,30.250625,246,1
d5c751a1b5be,images/d5c751a1b5be.jpg,4.0,158,0
d5d36e0b173f,images/d5d36e0b173f.jpg,31.386566,267,1
d5dbae1a506e,images/d5dbae1a506e.jpg,27.245549,271,1
d5e66309ddb5,images/d5e66309ddb5.jpg,27.245549,271,1
d5e9572ec2bf,images/d5e9572ec2bf.jpg,50.433723,264,3
d5eb9aa3fca4,images/d5eb9aa3fca4.jpg,4.0,10,0
d5ef4d0e2d3f,images/d5ef4d0e2d3f.jpg,48.459726,182,3
d5f629c2e046,images/d5f629c2e046.jpg,50.300215,13,3
d5f9542396c2,images/d5f9542396c2.jpg,0.0,159,0
d604f2000579,images/d604f2000579.jpg,47.345483,243,2
d60568665c97,images/d60568665c97.jpg,65.445156,247,3
d607138e537c,images/d607138e537c.jpg,41.776567,262,2
d625f72cca91,images/d625f72cca91.jpg,4.0,269,0
d6327fd3b6fb,images/d6327fd3b6fb.jpg,48.029351,150,3
d636efdbecba,images/d636efdbecba.jpg,61.612268,236,3
d63f4434e2b4,images/d63f4434e2b4.jpg,50.433723,264,3
d6440e9e7a67,images/d6440e9e7a67.jpg,32.163341,267,1
d66154123c7d,images/d66154123c7d.jpg,47.91948,266,2
d6677b78599b,images/d6677b78599b.jpg,61.599305,132,3
d673958e87df,images/d673958e87df.jpg,27.245549,271,1
d679f52f8c31,images/d679f52f8c31.jpg,4.0,251,0
d6875ad68607,images/d6875ad68607.jpg,48.459726,182,3
d692616f0899,images/d692616f0899.jpg,32.979939,253,1
d69d6857e43a,images/d69d6857e43a.jpg,4.0,160,0
d6b3018a0e64,images/d6b3018a0e64.jpg,32.163341,267,1
d6b41b11e31b,images/d6b41b11e31b.jpg,61.692695,258,3
d6c2a8a3db4b,images/d6c2a8a3db4b.jpg,28.0,260,1
d6cd0624d991,images/d6cd0624d991.jpg,48.029351,150,3
d6d7876a99d5,images/d6d7876a99d5.jpg,4.0,227,0
d6eb7070fc5b,images/d6eb7070fc5b.jpg,49.610923,264,3
d6f76dc24495,images/d6f76dc24495.jpg,32.163341,267,1
d6f8d1026a55,images/d6f8d1026a55.jpg,47.895442,233,2
d6f93867e5a0,images/d6f93867e5a0.jpg,4.0,66,0
d704c26d779e,images/d704c26d779e.jpg,61.692695,258,3
d722e0544036,images/d722e0544036.jpg,4.0,269,0
d7302af26302,images/d7302af26302.jpg,50.795155,255,3
d7420ae30f3f,images/d7420ae30f3f.jpg,4.0,251,0
d75adbd1cd47,images/d75adbd1cd47.jpg,4.0,251,0
d784c9845323,images/d784c9845323.jpg,47.895442,233,2
d7930d7a2951,images/d7930d7a2951.jpg,32.308378,267,1
d79d559392d2,images/d79d559392d2.jpg,4.0,238,0
d7ab4ce441e8,images/d7ab4ce441e8.jpg,52.769571,248,3
d7ab5168f4c6,images/d7ab5168f4c6.jpg,27.245549,271,1
d7c69775b536,images/d7c69775b536.jpg,61.599305,132,3
d7d3b398f81e,images/d7d3b398f81e.jpg,50.795155,255,3
d7e28134a2f5,images/d7e28134a2f5.jpg,4.0,194,0
d7e31758dffb,images/d7e31758dffb.jpg,4.0,161,0
d7eed0b0d838,images/d7eed0b0d838.jpg,48.038821,207,3
d800038fd380,images/d800038fd380.jpg,61.692695,258,3
d80785be715b,images/d80785be715b.jpg,66.188587,270,3
d818827a70c5,images/d818827a70c5.jpg,4.0,10,0
d83a34e7d88e,images/d83a34e7d88e.jpg,44.148421,220,2
d83a6964201e,images/d83a6964201e.jpg,27.245549,271,1
d83d0cbc7481,images/d83d0cbc7481.jpg,0.0,83,0
d83e32dd6e00,images/d83e32dd6e00.jpg,53.843117,182,3
d83e98a00b55,images/d83e98a00b55.jpg,4.0,251,0
d84213cea5b8,images/d84213cea5b8.jpg,26.791377,231,1
d84901e9a109,images/d84901e9a109.jpg,50.795155,255,3
d84c0ba99c7e,images/d84c0ba99c7e.jpg,50.433723,264,3
d85185b817b1,images/d85185b817b1.jpg,30.250625,246,1
d853363a1d9f,images/d853363a1d9f.jpg,31.404094,267,1
d85d8da477a5,images/d85d8da477a5.jpg,26.109484,260,1
d88c8b15e293,images/d88c8b15e293.jpg,25.832329,260,1
d88cf555b7a8,images/d88cf555b7a8.jpg,4.0,162,0
d8b8004594b1,images/d8b8004594b1.jpg,4.0,248,0
d8cafc1a0ed5,images/d8cafc1a0ed5.jpg,50.795155,255,3
d8cc4ccf06ca,images/d8cc4ccf06ca.jpg,47.867833,163,2
d8e3b22ccaae,images/d8e3b22ccaae.jpg,61.692695,258,3
d8f093c44197,images/d8f093c44197.jpg,60.847692,245,3
d8f26f4e60f0,images/d8f26f4e60f0.jpg,47.952342,239,2
d8f494d1d529,images/d8f494d1d529.jpg,61.692695,258,3
d8f71622f108,images/d8f71622f108.jpg,29.946843,10,1
d90e1f5fb4cd,images/d90e1f5fb4cd.jpg,50.795155,255,3
d933a7eaa7b2,images/d933a7eaa7b2.jpg,49.610923,264,3
d936a0beb047,images/d936a0beb047.jpg,61.777617,244,3
d93ed83e1a10,images/d93ed83e1a10.jpg,50.795155,255,3
d940788b91e3,images/d940788b91e3.jpg,50.795155,255,3
d95284328760,images/d95284328760.jpg,4.0,251,0
d976bf14d046,images/d976bf14d046.jpg,52.949495,254,3
d994261e9466,images/d994261e9466.jpg,61.692695,258,3
d9b3f6fb9791,images/d9b3f6fb9791.jpg,4.0,251,0
d9b47c76bd7d,images/d9b47c76bd7d.jpg,48.506613,182,3
d9be75f57188,images/d9be75f57188.jpg,38.440934,205,2
d9c91c9396e9,images/d9c91c9396e9.jpg,4.0,10,0
d9cd0fbe15bd,images/d9cd0fbe15bd.jpg,50.795155,255,3
d9d12b8cf8c7,images/d9d12b8cf8c7.jpg,46.395266,265,2
d9d6608695de,images/d9d6608695de.jpg,32.163341,267,1
d9db53890374,images/d9db53890374.jpg,27.245549,271,1
d9e1ae5b8553,images/d9e1ae5b8553.jpg,27.246714,232,1
d9f64e2aae84,images/d9f64e2aae84.jpg,49.551765,264,3
d9f740016e57,images/d9f740016e57.jpg,41.776567,262,2
d9fcd6655b7b,images/d9fcd6655b7b.jpg,49.610923,264,3
da00ee0ee549,images/da00ee0ee549.jpg,48.459726,182,3
da07da882de5,images/da07da882de5.jpg,4.0,130,0
da092a4e17ff,images/da092a4e17ff.jpg,28.0,10,1
da1112b544c1,images/da1112b544c1.jpg,33.219347,241,1
da1599add762,images/da1599add762.jpg,61.692695,258,3
da2a6508afab,images/da2a6508afab.jpg,46.166579,137,2
da5cd5d96e90,images/da5cd5d96e90.jpg,34.190379,177,1
da62640cb5cc,images/da62640cb5cc.jpg,43.74953,164,2
da6d13150590,images/da6d13150590.jpg,32.163341,267,1
da86d6c7db72,images/da86d6c7db72.jpg,66.827561,254,3
da90659dfba6,images/da90659dfba6.jpg,27.246714,232,1
da98c0896bfc,images/da98c0896bfc.jpg,50.795155,255,3
daa0f351163e,images/daa0f351163e.jpg,28.0,204,1
daa4c1e07039,images/daa4c1e07039.jpg,40.870884,137,2
daae284e0a08,images/daae284e0a08.jpg,27.245549,271,1
dae250956588,images/dae250956588.jpg,4.0,218,0
daeb39e7d9f3,images/daeb39e7d9f3.jpg,46.172883,265,2
daed84261145,images/daed84261145.jpg,48.459726,182,3
daf91ccdcddc,images/daf91ccdcddc.jpg,48.029351,150,3
db1bac8dad99,images/db1bac8dad99.jpg,48.029351,150,3
db465149b7e9,images/db465149b7e9.jpg,61.052132,182,3
db4808dc59f0,images/db4808dc59f0.jpg,46.006276,265,2
db5f7a6b7cc6,images/db5f7a6b7cc6.jpg,48.459726,182,3
db7bc6410095,images/db7bc6410095.jpg,32.979939,253,1
db7e18f3049a,images/db7e18f3049a.jpg,47.172036,10,2
db8868da88c2,images/db8868da88c2.jpg,59.014794,203,3
db8c87aaec2e,images/db8c87aaec2e.jpg,4.0,269,0
db8fe3e9a87b,images/db8fe3e9a87b.jpg,40.935009,144,2
dba2e60a41c0,images/dba2e60a41c0.jpg,32.163341,267,1
dba8101e2dc5,images/dba8101e2dc5.jpg,53.210447,242,3
dbc441cd39ca,images/dbc441cd39ca.jpg,49.610923,264,3
dbca3adf1c32,images/dbca3adf1c32.jpg,48.038821,207,3
dbd330d09ad7,images/dbd330d09ad7.jpg,48.194579,230,3
dbd7c86e0d45,images/dbd7c86e0d45.jpg,4.0,249,0
dbf7c0ff3551,images/dbf7c0ff3551.jpg,4.0,269,0
dc0db9dbc71e,images/dc0db9dbc71e.jpg,4.0,218,0
dc1edc1bb1e2,images/dc1edc1bb1e2.jpg,48.223504,182,3
dc24b7d86769,images/dc24b7d86769.jpg,47.731673,195,2
dc35e995d649,images/dc35e995d649.jpg,61.692695,258,3
dc4314b63589,images/dc4314b63589.jpg,30.495943,62,1
dc6040cce2f4,images/dc6040cce2f4.jpg,28.0,260,1
dc6418ecdae8,images/dc6418ecdae8.jpg,4.0,165,0
dc71f9b90a7b,images/dc71f9b90a7b.jpg,50.795155,255,3
dc77f9e17c86,images/dc77f9e17c86.jpg,47.78352,268,2
dc85a2782ff6,images/dc85a2782ff6.jpg,59.014794,203,3
dc93b310a158,images/dc93b310a158.jpg,49.610923,264,3
dc9523bdbca3,images/dc9523bdbca3.jpg,50.760047,62,3
dca143f93e03,images/dca143f93e03.jpg,60.847692,245,3
dca184a67ce4,images/dca184a67ce4.jpg,47.278559,250,2
dca32a9b97a3,images/dca32a9b97a3.jpg,44.126016,261,2
dca727762ca8,images/dca727762ca8.jpg,50.433723,264,3
dcafb0727351,images/dcafb0727351.jpg,4.0,166,0
dcbb63d4829b,images/dcbb63d4829b.jpg,28.0,186,1
dcd6490e21ab,images/dcd6490e21ab.jpg,4.0,10,0
dcd9a126ba32,images/dcd9a126ba32.jpg,50.795155,255,3
dce21875eaf3,images/dce21875eaf3.jpg,61.692695,258,3
dceaf586c923,images/dceaf586c923.jpg,65.715682,167,3
dcf9a5d8d468,images/dcf9a5d8d468.jpg,48.045059,248,3
dcfa512200b7,images/dcfa512200b7.jpg,26.638821,86,1
dcfcc09d56c0,images/dcfcc09d56c0.jpg,32.163341,267,1
dd2ce17ca279,images/dd2ce17ca279.jpg,50.142773,188,3
dd31096a1d90,images/dd31096a1d90.jpg,4.0,16,0
dd5b3ffac5d8,images/dd5b3ffac5d8.jpg,50.433723,264,3
dd5cc1ef85c8,images/dd5cc1ef85c8.jpg,60.847692,245,3
dd5f843cfdb1,images/dd5f843cfdb1.jpg,27.246714,232,1
dd616c8a00e0,images/dd616c8a00e0.jpg,4.0,189,0
dd76714883ee,images/dd76714883ee.jpg,47.345483,243,2
dd7973367f22,images/dd7973367f22.jpg,4.0,10,0
dda9b170ed5d,images/dda9b170ed5d.jpg,48.138003,168,3
ddbb9cf67a9a,images/ddbb9cf67a9a.jpg,61.679352,241,3
ddca1ac15fae,images/ddca1ac15fae.jpg,4.0,210,0
dddcf9d37b10,images/dddcf9d37b10.jpg,47.78352,268,2
dde6beec6ff6,images/dde6beec6ff6.jpg,61.692695,258,3
ddf19609b18c,images/ddf19609b18c.jpg,53.843117,182,3
de011cdd23f3,images/de011cdd23f3.jpg,47.91948,266,2
de1c5fe6de9b,images/de1c5fe6de9b.jpg,32.163341,267,1
de28184897fd,images/de28184897fd.jpg,46.032009,256,2
de3bce2a160c,images/de3bce2a160c.jpg,61.601185,192,3
de41b9cd032b,images/de41b9cd032b.jpg,47.78352,268,2
de480b0cfe18,images/de480b0cfe18.jpg,66.177195,270,3
de52412ac377,images/de52412ac377.jpg,4.0,10,0
de5a0c708c48,images/de5a0c708c48.jpg,4.0,10,0
de600b5895d9,images/de600b5895d9.jpg,4.0,227,0
de7de026349a,images/de7de026349a.jpg,58.598885,169,3
de840c70b819,images/de840c70b819.jpg,46.032009,256,2
dea3f2c0f159,images/dea3f2c0f159.jpg,4.0,252,0
debbafc0ae21,images/debbafc0ae21.jpg,47.366875,266,2
dee13eb63548,images/dee13eb63548.jpg,32.979939,253,1
deec1b62b997,images/deec1b62b997.jpg,48.050318,229,3
deef488b6ffe,images/deef488b6ffe.jpg,4.0,130,0
def1ec67bb49,images/def1ec67bb49.jpg,50.560926,182,3
def450f55027,images/def450f55027.jpg,4.0,218,0
def704431c65,images/def704431c65.jpg,4.0,269,0
df07e7a6f050,images/df07e7a6f050.jpg,4.0,210,0
df0a032f8581,images/df0a032f8581.jpg,50.433723,264,3
df0a27529563,images/df0a27529563.jpg,4.0,269,0
df309bccd16c,images/df309bccd16c.jpg,4.0,10,0
df327c1e0e27,images/df327c1e0e27.jpg,4.0,218,0
df4aab6fd7af,images/df4aab6fd7af.jpg,28.0,260,1
df53ed025455,images/df53ed025455.jpg,4.0,249,0
df585ac1e544,images/df585ac1e544.jpg,50.795155,255,3
df68adb2997b,images/df68adb2997b.jpg,50.795155,255,3
df74f1c2330a,images/df74f1c2330a.jpg,44.126016,261,2
dff64f9e77b6,images/dff64f9e77b6.jpg,47.283467,243,2
dff9bb0dbebb,images/dff9bb0dbebb.jpg,48.038821,207,3
e006a7187553,images/e006a7187553.jpg,61.748616,224,3
e007b13d0328,images/e007b13d0328.jpg,53.088017,262,3
e01d6b8751fe,images/e01d6b8751fe.jpg,4.0,200,0
e020efe5974f,images/e020efe5974f.jpg,32.163341,267,1
e044331b65cf,images/e044331b65cf.jpg,60.847692,245,3
e04b48782083,images/e04b48782083.jpg,52.769571,248,3
e0526c952aef,images/e0526c952aef.jpg,4.0,238,0
e054d46df4e0,images/e054d46df4e0.jpg,59.014794,203,3
